Station Name,Station Code,Lat,Long
tadwal,TVL,17.393194,75.975748
twiningganj,TWG,25.568941,84.217999
tambaram,TBM,12.925761,80.117963
tenkasi,TSI,8.964145,77.307475
tiruchchirappalli junction,TPJ,10.794246,78.685438
titlagarh,TIG,20.288983,83.147795
tundla,TDL,27.207821,78.233554
tiruppappuliyur,CUD,11.748925,79.753486
takal,TAKL,21.653549,76.533135
tapa,TAPA,30.303252,75.366881
talaiyuthu,TAY,8.784307,77.730082
tilbhita,TBB,24.675624,87.842643
timbarva,TBV,21.143358,73.135109
tiruparankndrm,TDN,9.879498,78.065792
tiruvidalmarudr,TDR,10.991347,79.454696
taregna,TEA,25.354393,85.037784
telta,TETA,25.800553,87.842903
tangarmunda,TGM,22.093583,84.359172
tinaighat,TGT,15.448988,74.402152
thandla road,THDR,22.962229,74.588941
thalyathamira,THM,26.993121,71.078702
thuria,THUR,23.835167,75.554950
tilaya,TIA,24.822280,85.402106
timmanacherla,TIM,15.163042,77.394320
talit,TIT,23.293493,87.818988
tajpurdehma,TJD,25.728277,83.930094
tupkadih,TKB,23.713617,86.064007
thakurganj,TKG,26.426799,88.129312
tikiri,TKRI,19.176813,83.098354
tilda,TLD,21.550694,81.794712
tulwarajhil,TLI,29.513344,74.585047
tilaunchi,TLNH,26.341263,80.037760
talavli,TLZ,23.903330,75.597514
tenmalai,TML,8.968069,77.071985
tamluk,TMZ,22.275327,87.919619
tirunellikaval,TNK,10.653546,79.636210
tondiarpet,TNP,13.126697,80.281415
talod,TOD,23.351276,72.947958
tori,TORI,23.681325,84.740290
tiruchrpliplki,TPE,10.807171,78.694046
talojapanchand,TPND,19.079275,73.087910
tanakpur,TPU,29.067292,80.109555
tangra,TRA,31.572386,75.121985
tirodi,TRDI,21.680111,79.716711
thiruvallur,TRL,13.116867,79.915197
tarsai,TRSR,21.766011,69.849164
tisua,TSA,28.136147,79.585923
taksal,TSL,30.845109,76.953966
titabar,TTB,26.601838,94.199660
tarn taran,TTO,31.455446,74.932223
tukaithad,TTZ,21.427606,76.670531
tohana,TUN,29.726716,75.902529
turavur,TUVR,9.773335,76.310611
tiruppuvanam,TVN,9.821804,78.259322
tilwara,TWL,25.886087,72.108920
tatanagar,TATA,22.768334,86.201069
tezpur,TZTB,26.617603,92.787582
tirunelveli junction,TEN,8.733300,77.708100
thrisur,TCR,10.514499,76.207708
tuni,TUNI,17.360986,82.542750
taku,TAKU,22.482476,77.820544
tharsa,TAR,21.256217,79.414493
targaon,TAZ,17.514891,74.156518
tatibahar,TBH,27.118548,93.858035
tiruchchuli,TCH,9.537717,78.198334
tandaurmar,TDO,31.672551,75.637720
todaraisingh,TDRS,26.027223,75.467496
teli,TELI,11.933495,79.405588
teghra,TGA,25.510579,85.941380
talegaon,TGN,18.735377,73.672288
tarigoppula,TGU,16.485352,80.835951
thawe junction,THE,26.439168,84.394598
therubali,THV,19.336077,83.421399
tibi,TIBI,29.542982,74.501836
tattapparai,TIP,8.828320,78.022179
tilaru,TIU,18.470163,84.072369
tajpur,TJP,23.216688,75.923396
tsakibanda,TKBN,15.163347,77.177986
takarkhede,TKHE,21.035621,75.165286
tankuppa,TKN,24.703784,85.119581
tanakallu,TKU,13.922605,78.201177
talgaria,TLE,23.681694,86.335174
taljhari,TLJ,25.104545,87.737319
tulsipur,TLR,27.531668,82.411364
talamanchi,TMC,14.606446,79.997683
tirumangalam,TMQ,9.824624,77.990698
thane,TNA,19.186042,72.975976
tanuku,TNKU,16.751879,81.673921
tanguturu,TNR,15.337938,80.033729
tamkuhi road,TOI,26.724161,84.227811
telaprolu,TOU,16.598752,80.890571
tarapith road,TPF,24.126937,87.752893
tokapal,TPQ,19.006569,81.878351
tirupatiwhlt,TPW,13.624852,79.405151
telam,TQM,27.766115,95.003735
tarangahill,TRAH,23.959024,72.711033
tarighat,TRG,25.571464,83.602277
thirunageswaram,TRM,10.975606,79.428649
tiruttani,TRT,13.179709,79.611893
tahsil bhadra,TSD,29.101564,75.161365
tsunduru,TSR,16.157188,80.585974
tiruturaipdi junction,TTP,10.538464,79.634745
tadipatri,TU,14.908537,77.977183
tung,TUNG,26.922398,88.295365
tuwa,TUWA,22.800386,73.465340
tavargatti,TVG,15.414616,74.662450
trivandrumpett,TVP,8.495107,76.931038
tyada,TXD,18.218908,83.043680
udupi,UD,13.335883,74.771205
unnao,ON,26.549136,80.486664
uchana,UCA,29.466508,76.179016
udgir,UDGR,18.390733,77.109998
udumalaippettai,UDT,10.579131,77.250558
ugwe,UGWE,20.805937,77.009192
ujalvav,UJ,21.905050,71.704976
ukhra,UKA,23.653725,87.231842
uttukuli,UKL,11.154687,77.445721
umri,UMRI,19.042135,77.643202
uttarpara,UPA,22.667591,88.341206
usmanpur,UPR,19.527959,76.281434
uren,UREN,25.171174,86.215247
unjalur,URL,11.130237,77.876656
ukaisongadh,USD,21.148541,73.556757
utarsanda,UTD,22.655121,72.889013
udaipur city,UDZ,24.569216,73.699794
ujjain,UJN,23.179264,75.780587
upleta,UA,21.746705,70.282201
unchibassi,UCB,31.860865,75.643744
unahimachal,UHL,31.478829,76.275372
unjha,UJA,23.796556,72.381717
ukshi,UKC,17.130274,73.456834
udalkachar,UKR,23.289559,82.265423
udalguri,ULG,26.744583,92.097004
umardashi,UM,24.099904,72.420249
umeshnagar,UMNR,25.467660,86.435805
udairamsar,UMS,27.923514,73.344391
unkal,UNK,15.365738,75.131458
ulavapadu,UPD,15.167179,80.013352
uppalwai,UPW,18.424693,78.316085
urma,URMA,23.157414,86.253407
uslapur,USL,22.102676,82.112076
utarlai,UTL,25.813887,71.468553
udhampur,UHP,32.926243,75.154257
una,UNA,31.478619,76.275351
uppala,UAA,12.670115,74.906587
ubarni,UBN,26.122365,81.170455
unchaulia,UCH,27.809944,80.068689
undasamadhawpu,UDM,23.099051,75.962133
uppugunduru,UGD,15.650137,80.193680
unchhera,UHR,24.379960,80.793971
ujhani,UJH,27.995081,79.015281
umranala,ULA,21.874383,78.878890
ullal,ULL,12.791881,74.855161
umed,UMED,26.549062,73.605665
umaria,UMR,23.523051,80.823208
unchdih,UND,25.192294,82.163314
unhel,UNL,23.314508,75.474998
uplai,UPI,18.179498,75.635040
umdanagar,UR,17.263075,78.392703
uruli,URI,18.493946,74.137330
utran,URN,21.233575,72.855322
usilampatti,USLP,9.971120,77.792875
utrahtia,UTR,26.763197,80.974018
unguturu,VGT,16.824534,81.423339
udhna,UDN,21.171004,72.851087
unchahar,UCR,25.902700,81.300015
uppal,OPL,18.183557,79.481451
udagamandalam,UAM,11.405304,76.696189
umbargam road,UBR,20.153680,72.790552
uchippuli,UCP,9.308694,79.012494
udasar,UDS,28.360794,74.490829
ugar khurd,UGR,16.670094,74.821231
umariaispahlt,UIH,22.055106,79.086644
ujiarpur,UJP,25.780655,85.800266
ukhali,UKH,18.910354,76.603672
ulubaria,ULB,22.472460,88.093770
ulhasnagar,ULNR,19.218056,73.163130
umreth,UMH,22.693574,73.119978
umra,UMRA,24.522986,73.771970
undi,UNDI,16.580660,81.464690
unaula,UNLA,26.786483,83.469733
uppalur,UPL,16.493045,80.780274
untare road,URD,24.341339,83.834856
urkura,URK,21.289597,81.645189
ugrasenpur,URPR,25.567770,82.188752
umartali,UTA,27.086434,80.473083
udvada,UVD,20.461751,72.919207
vanchi maniyachchi junction,MEJ,8.882612,77.890812
,,,
villupuram junction,VM,11.942612,79.499622
vizianagaram,VZM,18.111664,83.395745
varanasi city,BCY,25.334349,83.014539
valapattanam,VAPM,11.927299,75.346148
vaibhavwadi road,VBW,16.512068,73.707959
vendodu,VDD,14.026902,79.728781
vedchha,VDH,20.874040,72.936320
vadgaon,VDN,18.742599,73.636687
veer,VEER,18.113787,73.330349
vaghli,VGL,20.518217,75.068711
vilavade,VID,16.785696,73.619092
vyasarpadijiva,VJM,13.108926,80.256910
vikarabad junction,VKB,17.337171,77.909950
valmikinagar road,VKNR,27.195614,84.034684
vileparle,VLP,19.099639,72.843960
vallabhvdyangr,VLYN,22.542411,72.931011
vaniyambadi,VN,12.679287,78.622756
viswanathchrli,VNE,26.769522,93.164367
vishnupuram,VNUP,16.709894,79.637348
vailapuzha,VPZ,10.839881,76.252147
varediya,VRE,21.864971,73.051893
varnama,VRM,22.183662,73.169473
viravada,VRV,23.612805,73.079555
vishvamitri,VSI,22.283607,73.178751
visavadar,VSW,21.340361,70.755778
vadtalswamnryn,VTL,22.597193,72.875285
vaghpura,VU,23.782642,71.355187
vavdi,VVD,21.718914,70.752698
viravasaram,VVM,16.542245,81.632688
vadod,VXD,22.515644,73.006880
vyasnagar,VYN,25.297247,83.071481
vadakara,BDJ,11.593702,75.587071
varanasi,BSB,25.329132,82.986231
veraval,VRL,20.912219,70.371022
viramgam,VG,23.137598,72.042929
vriddhachalam junction,VRI,11.552689,79.315567
vrindavan,BDB,27.576403,77.693850
vadali,VAE,23.942463,73.044024
vaikom road,VARD,9.777667,76.474387
vedayapalem,VDE,14.405612,79.957884
veldurti,VDI,15.553428,77.927363
vidyasagar,VDS,24.082821,86.704498
veli,VELI,8.522523,76.882887
vangaon,VGN,19.883045,72.763336
vejendla,VJA,16.237737,80.520097
vijiypurjammu,VJPJ,32.572386,75.020935
venkatagiri,VKI,13.944095,79.604519
venkatnagra,VKR,22.923375,81.872209
valmikipuram,VLD,13.634377,78.624899
vellore cant.,VLR,12.910711,79.127708
vikramgarh alot,VMA,23.764542,75.538204
varangaon,VNA,21.010391,75.901319
visnagar,VNG,23.702868,72.542148
vondh,VON,23.304633,70.401093
virar,VR,19.455080,72.812077
vikramnagar,VRG,23.162465,75.818069
veerarakkiyam,VRQ,10.939014,78.166034
viravalli,VRVL,16.616300,80.912348
vellore town,VT,12.923100,79.124862
vetapalemu,VTM,15.783109,80.300504
valivade,VV,16.704065,74.299381
vikravandi,VVN,12.043906,79.541937
vellpapalyam,VXM,10.775913,79.843949
vasaniyawa,WSE,23.025312,72.336344
vadodara,BRC,22.310696,73.181063
varkala,VAK,8.741036,76.723100
vidisha,BHS,23.522547,77.814786
virudhunagar,VPT,9.596690,77.957616
vadal,VAL,21.611425,70.493002
vatlur,VAT,16.693878,81.044399
vagdiya,VD,22.614469,71.292139
vadnagar,VDG,23.784459,72.633348
vadakannikaapuram,VDK,10.641468,76.686544
vadiyadevli,VDV,21.710491,70.811750
verna,VEN,15.354055,73.911670
vijpadi road,VJD,21.179747,71.448761
vijayanagar,VJR,16.777943,74.696857
venkatesapuram,VKM,11.931065,79.442667
venkatachalam,VKT,14.326706,79.926969
valadar,VLDR,20.966008,70.730077
vadalur,VLU,11.557033,79.546366
vadlamannadu,VMD,16.300230,81.099528
vaniyambalam,VNB,11.188443,76.260287
virapur,VP,15.158897,77.132153
visapur,VPR,19.882485,79.328407
valavanur,VRA,11.917789,79.574183
virbhadra,VRH,30.075045,78.252324
virpur,VRR,21.848813,70.707710
varahi,VRX,23.801064,71.435731
vatva,VTA,22.958956,72.629453
vaitarna,VTN,19.518300,72.850159
varvala,VVA,22.299259,68.967407
vyara,VYA,21.118297,73.383683
valsad,BL,20.607829,72.933683
vasai road,BSR,19.381928,72.832536
vijayawada,BZA,16.518247,80.618496
visakhapatnam,VSKP,17.722015,83.289724
vindhyachal,BDL,25.160680,82.501962
vapi,VAPI,20.373900,72.908787
vambori,VBR,19.298813,74.685219
vasad junction,VDA,22.453218,73.059975
vadgaonnila,VDGN,18.929488,76.640684
vithisvarankol,VDL,11.196152,79.703831
vangani,VGI,19.094410,73.300716
villianur,VI,11.920059,79.758395
vijapur,VJF,23.559040,72.744791
verka junction,VKA,31.665468,74.931542
vinukonda,VKN,16.050590,79.747824
vilad,VL,19.198426,74.674657
vallikunnu,VLI,11.091413,75.851653
valliyur,VLY,8.376831,77.614393
vemuru,VMU,16.177730,80.742685
vendra,VND,16.579887,81.571914
vani road,VNRD,23.094534,72.003166
ventrapragada,VPG,16.474411,80.914762
veysarpadi,VPY,13.108871,80.256883
virdel road,VRD,21.294862,74.630084
vishvamitri,VSI,22.283607,73.178751
vasadva,VSV,23.034660,71.595245
vartej,VTJ,21.746149,72.054986
valantaravai,VTV,9.336438,78.915382
vivekavihar,VVB,28.673382,77.318282
vadviyala,VVL,20.876356,70.967313
viduraswattha,VWA,13.665811,77.509636
vilayatkalan road,VYK,23.709295,80.610651
vakav,WKA,17.980139,75.588391
warangal,WL,17.972967,79.605451
waria,OYR,23.538337,87.246678
wadhwan city,WC,22.702695,71.672355
wadsinge,WDS,18.066502,75.488994
waghoda,WGA,21.279367,76.120330
wadakancheri,WKI,10.649743,76.237708
wardha east,WRE,20.732736,78.594512
wathar,WTR,17.891426,74.136702
wardha junction,WR,20.734121,78.594890
wadwalnagnath,WDLN,18.534724,76.811658
wellington,WEL,11.355998,76.786172
washim,WHM,20.103188,77.148235
wan road,WND,21.215085,76.820569
warora,WRR,20.244401,79.010437
wadi,WADI,17.054846,76.992739
wair,WAIR,28.348863,77.698493
wyndhamganj,WDM,24.263347,83.401390
wena,WENA,25.326346,85.532062
walajah road junction,WJR,12.970976,79.360722
wanaparthi road,WPR,16.382066,77.885381
warisaleganj,WRS,25.015562,85.642730
wansjaliya,WSJ,21.799334,69.873615
wankaner,WKR,22.621751,70.965161
waltair,WAT,17.722041,83.289713
wadiaram,WDR,17.972643,78.455270
whitefield,WFD,12.996176,77.761160
wrscolonyph,WRC,21.278300,81.639307
washimbe,WSB,18.280278,75.016172
yamuna bridge agra,JAB,27.191973,78.038527
yataluru,YAL,13.893210,79.626240
yeola,YL,20.022539,74.496359
yelhanka junction,YNK,13.102481,77.592669
yavatmal,YTL,20.387387,78.119774
yedekumeri,YDK,12.823233,75.622348
yalvigi,YLG,15.038182,75.407912
yesvantpur,YPR,13.023295,77.551368
yeliyur,Y,12.510013,76.829187
yusufpur,YFP,25.638143,83.748816
yellakaru,YLK,13.846604,79.649615
yerpedu,YPD,13.687372,79.575184
yerraguntla,YA,14.642848,78.534758
yadgir,YG,16.744050,77.129905
yevat,YT,18.489304,74.256784
